Version: Taxi Continuous/Discontinuous v4.1.9728.17830
TriggerVersion: v4
TaskType: Discontinuous
MazeName: DTL Cam
NumberOfTrials: 1
PosterLocations: 
CompletionWindow: 60000
TimeoutDuration: 1000
IntersessionInterval: 1000
RewardTime: 1000
RewardViewCriteria: 45
RotationSpeed: 104.3681
MovementSpeed: 5
JoystickDeadzone: 0
AngleRestrictionAmount: 0
RequiredDistance: 1
ProximityDistance: 1
DirectionErrorDistance: 0.5
isJoystickEnabled: False
isReverseEnabled: True
isForwardEnabled: True
isRightEnabled: True
isLeftEnabled: True
isYInverted: False
isXInverted: False
RestartOnTrialFail: True
ResetPositionOnTrial: True
FaceRandomDirectionOnStart: False
MultipleWaypoints: False
DisableInterSessionBlackout: True
ResetPositionOnSession: False
EnableDirectionError: False
DisableHint: False
EnableRewardAreaError: False
RewardAreaErrorTime: -1
--- Start of Dataset --- 
 0 0.01877740 -11.6363 0.1257 78.8198
 0 0.02204730 -11.6363 0.1257 78.8198
 0 0.02038480 -11.6363 0.1257 78.8198
 0 0.01994640 -11.6363 0.1257 78.8198
 0 0.01854800 -11.6363 0.1257 78.8198
 0 0.01997340 -11.6363 0.1257 78.8198
 0 0.01863100 -11.6363 0.1257 78.8198
 0 0.01813500 -11.6363 0.1257 78.8198
 0 0.02110190 -11.6363 0.1257 78.8198
 0 0.02117700 -11.6363 0.1257 78.8198
 0 0.01773480 -11.6363 0.1257 78.8198
 0 0.01889180 -11.6363 0.1257 78.8198
 0 0.02061890 -11.6363 0.1257 78.8198
 0 0.01836780 -11.6363 0.1257 78.8198
 0 0.01831050 -11.6363 0.1257 78.8198
 0 0.02015590 -11.6363 0.1257 78.8198
 0 0.01886550 -11.6363 0.1257 78.8198
 0 0.02052240 -11.6363 0.1257 78.8198
 0 0.01889280 -11.6363 0.1257 78.8198
 0 0.02035020 -11.6363 0.1257 78.8198
 0 0.01991900 -11.6363 0.1257 78.8198
 0 0.01779730 -11.6363 0.1257 78.8198
 0 0.01896650 -11.6363 0.1257 78.8198
 0 0.01755460 -11.6363 0.1257 78.8198
 0 0.01920110 -11.6363 0.1257 78.8198
 0 0.02015310 -11.6363 0.1257 78.8198
 0 0.01891580 -11.6363 0.1257 78.8198
 0 0.01919990 -11.6363 0.1257 78.8198
 0 0.01799080 -11.6363 0.1257 78.8198
 0 0.01942100 -11.6363 0.1257 78.8198
 0 0.01814490 -11.6363 0.1257 78.8198
 0 0.01735880 -11.6363 0.1257 78.8198
 0 0.01800820 -11.6363 0.1257 78.8198
 0 0.01889130 -11.6363 0.1257 78.8198
 0 0.01899730 -11.6363 0.1257 78.8198
 0 0.01813490 -11.6363 0.1257 78.8198
 0 0.01977990 -11.6363 0.1257 78.8198
 0 0.01950460 -11.6363 0.1257 78.8198
 0 0.01965010 -11.6363 0.1257 78.8198
 0 0.01980780 -11.6363 0.1257 78.8198
 0 0.02507970 -11.6363 0.1257 78.8198
 0 0.01937270 -11.6363 0.1257 78.8198
 0 0.02042900 -11.6363 0.1257 78.8198
 0 0.02146350 -11.6363 0.1257 78.8198
 0 0.01973480 -11.6363 0.1257 78.8198
 0 0.01919670 -11.6363 0.1257 78.8198
 0 0.01866030 -11.6363 0.1257 78.8198
 0 0.01972630 -11.6363 0.1257 78.8198
 0 0.01811390 -11.6363 0.1257 78.8198
 0 0.01965540 -11.6363 0.1257 78.8198
 0 0.01996010 -11.6363 0.1257 78.8198
 0 0.01741720 -11.6363 0.1257 78.8198
 0 0.01929510 -11.6363 0.1257 78.8198
 0 0.02756340 -11.6363 0.1257 78.8198
 0 0.02785550 -11.6363 0.1257 78.8198
 0 0.02583620 -11.6363 0.1257 78.8198
 0 0.02355250 -11.6363 0.1257 78.8198
 0 0.02256100 -11.6363 0.1257 78.8198
 0 0.02049370 -11.6363 0.1257 78.8198
 0 0.02115180 -11.6363 0.1257 78.8198
 0 0.01778050 -11.6363 0.1257 78.8198
 0 0.01769810 -11.6363 0.1257 78.8198
 0 0.01840820 -11.6363 0.1257 78.8198
 0 0.02275740 -11.6363 0.1257 78.8198
 0 0.01756480 -11.6363 0.1257 78.8198
 0 0.02003130 -11.6363 0.1257 78.8198
 0 0.01769410 -11.6363 0.1257 78.8198
 0 0.01945470 -11.6363 0.1257 78.8198
 0 0.01670560 -11.6363 0.1257 78.8198
 0 0.02037640 -11.6363 0.1257 78.8198
 0 0.01736770 -11.6363 0.1257 78.8198
 0 0.01853440 -11.6363 0.1257 78.8198
 0 0.01947420 -11.6363 0.1257 78.8198
 0 0.02169760 -11.6363 0.1257 78.8198
 0 0.01783870 -11.6363 0.1257 78.8198
 0 0.01936660 -11.6363 0.1257 78.8198
 0 0.01721060 -11.6363 0.1257 78.8198
 0 0.01751890 -11.6363 0.1257 78.8198
 0 0.01666690 -11.6363 0.1257 78.8198
 0 0.01758180 -11.6363 0.1257 78.8198
 0 0.01925790 -11.6363 0.1257 78.8198
 0 0.01729700 -11.6363 0.1257 78.8198
 0 0.01643480 -11.6363 0.1257 78.8198
 0 0.01911860 -11.6363 0.1257 78.8198
 0 0.01533610 -11.6363 0.1257 78.8198
 0 0.01966370 -11.6363 0.1257 78.8198
 0 0.01924060 -11.6363 0.1257 78.8198
 0 0.02019720 -11.6363 0.1257 78.8198
 0 0.03935140 -11.6363 0.1257 78.8198
 0 0.02042310 -11.6363 0.1257 78.8198
 0 0.01638030 -11.6363 0.1257 78.8198
 0 0.01760700 -11.6363 0.1257 78.8198
 0 0.01686130 -11.6363 0.1257 78.8198
 0 0.01690880 -11.6363 0.1257 78.8198
 0 0.01904260 -11.6363 0.1257 78.8198
 0 0.02019390 -11.6363 0.1257 78.8198
 0 0.01825810 -11.6363 0.1257 78.8198
 0 0.02070770 -11.6363 0.1257 78.8198
 0 0.02217240 -11.6363 0.1257 78.8198
 0 0.01953830 -11.6363 0.1257 78.8198
 0 0.01918250 -11.6363 0.1257 78.8198
 0 0.02111680 -11.6363 0.1257 78.8198
 0 0.02313530 -11.6363 0.1257 78.8198
 0 0.02216210 -11.6363 0.1257 78.8198
 0 0.02100030 -11.6363 0.1257 78.8198
 0 0.02103760 -11.6363 0.1257 78.8198
 0 0.02002230 -11.6363 0.1257 78.8198
 0 0.02128640 -11.6363 0.1257 78.8198
 0 0.01849830 -11.6363 0.1257 78.8198
 0 0.02275750 -11.6363 0.1257 78.8198
 0 0.01877640 -11.6363 0.1257 78.8198
 0 0.01850000 -11.6363 0.1257 78.8198
 0 0.02021880 -11.6363 0.1257 78.8198
 0 0.02096940 -11.6363 0.1257 78.8198
 0 0.02108280 -11.6363 0.1257 78.8198
 0 0.01778500 -11.6363 0.1257 78.8198
 0 0.02075080 -11.6363 0.1257 78.8198
 0 0.02060280 -11.6363 0.1257 78.8198
 0 0.01708780 -11.6363 0.1257 78.8198
 0 0.01703200 -11.6363 0.1257 78.8198
 0 0.01869730 -11.6363 0.1257 78.8198
 0 0.01880410 -11.6363 0.1257 78.8198
 0 0.01980180 -11.6363 0.1257 78.8198
 0 0.01888710 -11.6363 0.1257 78.8198
 0 0.01793330 -11.6363 0.1257 78.8198
 0 0.01754740 -11.6363 0.1257 78.8198
 0 0.02644510 -11.6363 0.1257 78.8198
 0 0.02620470 -11.6363 0.1257 78.8198
 0 0.01875200 -11.6363 0.1257 78.8198
 0 0.02238000 -11.6363 0.1257 78.8198
 0 0.02327070 -11.6363 0.1257 78.8198
 0 0.02051660 -11.6363 0.1257 78.8198
 0 0.01728420 -11.6363 0.1257 78.8198
 0 0.01648430 -11.6363 0.1257 78.8198
 0 0.01914410 -11.6363 0.1257 78.8198
 0 0.01944120 -11.6363 0.1257 78.8198
 0 0.01867780 -11.6363 0.1257 78.8198
 0 0.01836400 -11.6363 0.1257 78.8198
 0 0.01832050 -11.6363 0.1257 78.8198
 0 0.02137830 -11.6363 0.1257 78.8198
 0 0.01868260 -11.6363 0.1257 78.8198
 0 0.02307020 -11.6363 0.1257 78.8198
 0 0.02131510 -11.6363 0.1257 78.8198
 0 0.02198300 -11.6363 0.1257 78.8198
 0 0.02133240 -11.6363 0.1257 78.8198
 0 0.01982120 -11.6363 0.1257 78.8198
 0 0.01989220 -11.6363 0.1257 78.8198
 0 0.02058670 -11.6363 0.1257 78.8198
 0 0.02154310 -11.6363 0.1257 78.8198
 0 0.02567270 -11.6363 0.1257 78.8198
 0 0.02102760 -11.6363 0.1257 78.8198
 0 0.01960410 -11.6363 0.1257 78.8198
 0 0.02022260 -11.6363 0.1257 78.8198
 0 0.02144660 -11.6363 0.1257 78.8198
 0 0.02247260 -11.6363 0.1257 78.8198
 0 0.01974480 -11.6363 0.1257 78.8198
 0 0.02045040 -11.6363 0.1257 78.8198
 0 0.01852800 -11.6363 0.1257 78.8198
 0 0.02047540 -11.6363 0.1257 78.8198
 0 0.01925190 -11.6363 0.1257 78.8198
 0 0.02318390 -11.6363 0.1257 78.8198
 0 0.03417170 -11.6363 0.1257 78.8198
 0 0.02330350 -11.6363 0.1257 78.8198
 0 0.02523850 -11.6363 0.1257 78.8198
 0 0.02073390 -11.6363 0.1257 78.8198
 0 0.02122400 -11.6363 0.1257 78.8198
 0 0.02528190 -11.6363 0.1257 78.8198
 0 0.02083110 -11.6363 0.1257 78.8198
 0 0.01927410 -11.6363 0.1257 78.8198
 0 0.01429660 -11.6363 0.1257 78.8198
 0 0.01657340 -11.6363 0.1257 78.8198
 0 0.01985400 -11.6363 0.1257 78.8198
 0 0.01771150 -11.6363 0.1257 78.8198
 0 0.02050740 -11.6363 0.1257 78.8198
 0 0.01666010 -11.6363 0.1257 78.8198
 0 0.01842500 -11.6363 0.1257 78.8198
 0 0.01750920 -11.6363 0.1257 78.8198
 0 0.01891720 -11.6363 0.1257 78.8198
 0 0.01638540 -11.6363 0.1257 78.8198
 0 0.01848830 -11.6363 0.1257 78.8198
 0 0.01915520 -11.6363 0.1257 78.8198
 0 0.01741180 -11.6363 0.1257 78.8198
 0 0.02030590 -11.6363 0.1257 78.8198
 0 0.02100840 -11.6363 0.1257 78.8198
 0 0.01776830 -11.6363 0.1257 78.8198
 0 0.02148360 -11.6363 0.1257 78.8198
 0 0.02237120 -11.6363 0.1257 78.8198
 0 0.01783720 -11.6363 0.1257 78.8198
 0 0.01716630 -11.6363 0.1257 78.8198
 0 0.01777440 -11.6363 0.1257 78.8198
 0 0.01553660 -11.6363 0.1257 78.8198
 0 0.01696780 -11.6363 0.1257 78.8198
 0 0.01739870 -11.6363 0.1257 78.8198
 0 0.01674010 -11.6363 0.1257 78.8198
 0 0.01648090 -11.6363 0.1257 78.8198
 0 0.01827340 -11.6363 0.1257 78.8198
 0 0.01779910 -11.6363 0.1257 78.8198
 0 0.01861200 -11.6363 0.1257 78.8198
 0 0.01913010 -11.6363 0.1257 78.8198
 0 0.01789480 -11.6363 0.1257 78.8198
 0 0.01806370 -11.6363 0.1257 78.8198
 0 0.01674080 -11.6363 0.1257 78.8198
 0 0.01774640 -11.6363 0.1257 78.8198
 0 0.01947400 -11.6363 0.1257 78.8198
 0 0.01996300 -11.6363 0.1257 78.8198
 0 0.02533550 -11.6363 0.1257 78.8198
 0 0.02593890 -11.6363 0.1257 78.8198
 0 0.02850670 -11.6363 0.1257 78.8198
 0 0.02293860 -11.6363 0.1257 78.8198
 0 0.02160970 -11.6363 0.1257 78.8198
 0 0.02208610 -11.6363 0.1257 78.8198
 0 0.02142780 -11.6363 0.1257 78.8198
 0 0.02087970 -11.6363 0.1257 78.8198
 0 0.02020780 -11.6363 0.1257 78.8198
 0 0.01987590 -11.6363 0.1257 78.8198
 0 0.01849310 -11.6363 0.1257 78.8198
 0 0.01892170 -11.6363 0.1257 78.8198
 0 0.01960300 -11.6363 0.1257 78.8198
 0 0.01932650 -11.6363 0.1257 78.8198
 0 0.01937160 -11.6363 0.1257 78.8198
 0 0.02041460 -11.6363 0.1257 78.8198
 0 0.01787100 -11.6363 0.1257 78.8198
 0 0.01902220 -11.6363 0.1257 78.8198
 0 0.01814290 -11.6363 0.1257 78.8198
 0 0.01834390 -11.6363 0.1257 78.8198
 0 0.01602450 -11.6363 0.1257 78.8198
 0 0.01749090 -11.6363 0.1257 78.8198
 0 0.02188680 -11.6363 0.1257 78.8198
 0 0.01823110 -11.6363 0.1257 78.8198
 0 0.01864890 -11.6363 0.1257 78.8198
 0 0.01840230 -11.6363 0.1257 78.8198
 0 0.01684600 -11.6363 0.1257 78.8198
 0 0.02040360 -11.6363 0.1257 78.8198
 0 0.01984960 -11.6363 0.1257 78.8198
 0 0.02058170 -11.6363 0.1257 78.8198
 0 0.01977150 -11.6363 0.1257 78.8198
 0 0.02087560 -11.6363 0.1257 78.8198
 0 0.02114870 -11.6363 0.1257 78.8198
 0 0.01842110 -11.6363 0.1257 78.8198
 0 0.02081950 -11.6363 0.1257 78.8198
 0 0.01647210 -11.6363 0.1257 78.8198
 0 0.01696390 -11.6363 0.1257 78.8198
 0 0.01943730 -11.6363 0.1257 78.8198
 0 0.02000060 -11.6363 0.1257 78.8198
 0 0.01726660 -11.6363 0.1257 78.8198
 0 0.01563700 -11.6363 0.1257 78.8198
 0 0.01770780 -11.6363 0.1257 78.8198
 0 0.01618960 -11.6363 0.1257 78.8198
 0 0.01712810 -11.6363 0.1257 78.8198
 0 0.01731510 -11.6363 0.1257 78.8198
 0 0.02182540 -11.6363 0.1257 78.8198
 0 0.01572060 -11.6363 0.1257 78.8198
 0 0.01930460 -11.6363 0.1257 78.8198
 0 0.01682000 -11.6363 0.1257 78.8198
 0 0.01986440 -11.6363 0.1257 78.8198
 0 0.02464750 -11.6363 0.1257 78.8198
 0 0.02204520 -11.6363 0.1257 78.8198
 0 0.02272100 -11.6363 0.1257 78.8198
 0 0.01990020 -11.6363 0.1257 78.8198
 0 0.01970290 -11.6363 0.1257 78.8198
 0 0.01971020 -11.6363 0.1257 78.8198
 0 0.02081860 -11.6363 0.1257 78.8198
 0 0.02042950 -11.6363 0.1257 78.8198
 0 0.01704540 -11.6363 0.1257 78.8198
 0 0.02017470 -11.6363 0.1257 78.8198
 0 0.01763660 -11.6363 0.1257 78.8198
 0 0.01875180 -11.6363 0.1257 78.8198
 0 0.01509230 -11.6363 0.1257 78.8198
 0 0.02068770 -11.6363 0.1257 78.8198
 0 0.02367600 -11.6363 0.1257 78.8198
 0 0.02206430 -11.6363 0.1257 78.8198
 0 0.02030660 -11.6363 0.1257 78.8198
 0 0.02250550 -11.6363 0.1257 78.8198
 0 0.02209740 -11.6363 0.1257 78.8198
 0 0.01917250 -11.6363 0.1257 78.8198
 0 0.01865990 -11.6363 0.1257 78.8198
 0 0.01866820 -11.6363 0.1257 78.8198
 0 0.01649310 -11.6363 0.1257 78.8198
 0 0.01644970 -11.6363 0.1257 78.8198
 0 0.01738710 -11.6363 0.1257 78.8198
 0 0.02235210 -11.6363 0.1257 78.8198
 0 0.01672550 -11.6363 0.1257 78.8198
 0 0.01909210 -11.6363 0.1257 78.8198
 0 0.01748090 -11.6363 0.1257 78.8198
 0 0.01852460 -11.6363 0.1257 78.8198
 0 0.02105730 -11.6363 0.1257 78.8198
 0 0.02415930 -11.6363 0.1257 78.8198
 0 0.02150090 -11.6363 0.1257 78.8198
 0 0.01990740 -11.6363 0.1257 78.8198
 0 0.02170370 -11.6363 0.1257 78.8198
 0 0.02233850 -11.6363 0.1257 78.8198
 0 0.02149700 -11.6363 0.1257 78.8198
 0 0.02112970 -11.6363 0.1257 78.8198
 0 0.02041170 -11.6363 0.1257 78.8198
 0 0.01768850 -11.6363 0.1257 78.8198
 0 0.01896150 -11.6363 0.1257 78.8198
 0 0.02101350 -11.6363 0.1257 78.8198
 0 0.01754200 -11.6363 0.1257 78.8198
 0 0.02098060 -11.6363 0.1257 78.8198
 0 0.02105120 -11.6363 0.1257 78.8198
 0 0.01970680 -11.6363 0.1257 78.8198
 0 0.01963110 -11.6363 0.1257 78.8198
 0 0.01980210 -11.6363 0.1257 78.8198
 0 0.01977070 -11.6363 0.1257 78.8198
 0 0.01716960 -11.6363 0.1257 78.8198
 0 0.01810100 -11.6363 0.1257 78.8198
 0 0.01663090 -11.6363 0.1257 78.8198
 0 0.01832110 -11.6363 0.1257 78.8198
 0 0.01745530 -11.6363 0.1257 78.8198
 0 0.01829640 -11.6363 0.1257 78.8198
 0 0.01703070 -11.6363 0.1257 78.8198
 0 0.01958850 -11.6363 0.1257 78.8198
 0 0.01625680 -11.6363 0.1257 78.8198
 0 0.02131080 -11.6363 0.1257 78.8198
 0 0.02036870 -11.6363 0.1257 78.8198
 0 0.02398980 -11.6363 0.1257 78.8198
 0 0.02508070 -11.6363 0.1257 78.8198
 0 0.02133430 -11.6363 0.1257 78.8198
 0 0.02374080 -11.6363 0.1257 78.8198
 0 0.02367730 -11.6363 0.1257 78.8198
 0 0.02136980 -11.6363 0.1257 78.8198
 0 0.02101850 -11.6363 0.1257 78.8198
 0 0.01919680 -11.6363 0.1257 78.8198
 0 0.01918390 -11.6363 0.1257 78.8198
 0 0.01987200 -11.6363 0.1257 78.8198
 0 0.02040670 -11.6363 0.1257 78.8198
 0 0.01625040 -11.6363 0.1257 78.8198
 0 0.01788960 -11.6363 0.1257 78.8198
 0 0.01682690 -11.6363 0.1257 78.8198
 0 0.01884690 -11.6363 0.1257 78.8198
 0 0.01659950 -11.6363 0.1257 78.8198
 0 0.01835850 -11.6363 0.1257 78.8198
 0 0.01855410 -11.6363 0.1257 78.8198
 0 0.01681300 -11.6363 0.1257 78.8198
 0 0.01921440 -11.6363 0.1257 78.8198
 0 0.01923360 -11.6363 0.1257 78.8198
 0 0.01796630 -11.6363 0.1257 78.8198
 0 0.02253400 -11.6363 0.1257 78.8198
 0 0.02021870 -11.6363 0.1257 78.8198
 0 0.01919690 -11.6363 0.1257 78.8198
 0 0.02425440 -11.6363 0.1257 78.8198
 0 0.02008790 -11.6363 0.1257 78.8198
 0 0.02037410 -11.6363 0.1257 78.8198
 0 0.01771040 -11.6363 0.1257 78.8198
 0 0.02023180 -11.6363 0.1257 78.8198
 0 0.01975850 -11.6363 0.1257 78.8198
 0 0.01935270 -11.6363 0.1257 78.8198
 0 0.01755660 -11.6363 0.1257 78.8198
 0 0.02026830 -11.6363 0.1257 78.8198
 0 0.01725310 -11.6363 0.1257 78.8198
 0 0.01918070 -11.6363 0.1257 78.8198
 0 0.01779890 -11.6363 0.1257 78.8198
 0 0.01650230 -11.6363 0.1257 78.8198
 0 0.01709090 -11.6363 0.1257 78.8198
 0 0.01889770 -11.6363 0.1257 78.8198
 0 0.01872630 -11.6363 0.1257 78.8198
 0 0.01685220 -11.6363 0.1257 78.8198
 0 0.01729090 -11.6363 0.1257 78.8198
 0 0.01925950 -11.6363 0.1257 78.8198
 0 0.04118310 -11.6363 0.1257 78.8198
 0 0.02045440 -11.6363 0.1257 78.8198
 0 0.01800420 -11.6363 0.1257 78.8198
 0 0.01780220 -11.6363 0.1257 78.8198
 0 0.01822520 -11.6363 0.1257 78.8198
 0 0.01884230 -11.6363 0.1257 78.8198
 0 0.01885890 -11.6363 0.1257 78.8198
 0 0.01734290 -11.6363 0.1257 78.8198
 0 0.01676820 -11.6363 0.1257 78.8198
 0 0.01806050 -11.6363 0.1257 78.8198
 0 0.01707120 -11.6363 0.1257 78.8198
 0 0.01549700 -11.6363 0.1257 78.8198
 0 0.01695860 -11.6363 0.1257 78.8198
 0 0.01836510 -11.6363 0.1257 78.8198
 0 0.01702460 -11.6363 0.1257 78.8198
 0 0.01941620 -11.6363 0.1257 78.8198
 0 0.01814690 -11.6363 0.1257 78.8198
 0 0.01744190 -11.6363 0.1257 78.8198
 0 0.01695690 -11.6363 0.1257 78.8198
 0 0.01584150 -11.6363 0.1257 78.8198
 0 0.01763570 -11.6363 0.1257 78.8198
 0 0.01961570 -11.6363 0.1257 78.8198
 0 0.01954930 -11.6363 0.1257 78.8198
 0 0.02027720 -11.6363 0.1257 78.8198
 0 0.01936740 -11.6363 0.1257 78.8198
 0 0.01601260 -11.6363 0.1257 78.8198
 0 0.01750490 -11.6363 0.1257 78.8198
 0 0.01998750 -11.6363 0.1257 78.8198
 0 0.01774920 -11.6363 0.1257 78.8198
 0 0.01687240 -11.6363 0.1257 78.8198
 0 0.01532200 -11.6363 0.1257 78.8198
 0 0.01869900 -11.6363 0.1257 78.8198
 0 0.01805760 -11.6363 0.1257 78.8198
 0 0.01888880 -11.6363 0.1257 78.8198
 0 0.01849190 -11.6363 0.1257 78.8198
 0 0.01790850 -11.6363 0.1257 78.8198
 0 0.01962010 -11.6363 0.1257 78.8198
 0 0.02050380 -11.6363 0.1257 78.8198
 0 0.01747750 -11.6363 0.1257 78.8198
 0 0.01704190 -11.6363 0.1257 78.8198
 0 0.01818580 -11.6363 0.1257 78.8198
 0 0.01842630 -11.6363 0.1257 78.8198
 0 0.01805140 -11.6363 0.1257 78.8198
 0 0.02079920 -11.6363 0.1257 78.8198
 0 0.01990580 -11.6363 0.1257 78.8198
 0 0.01877790 -11.6363 0.1257 78.8198
 0 0.01876340 -11.6363 0.1257 78.8198
 0 0.01872890 -11.6363 0.1257 78.8198
 0 0.01876580 -11.6363 0.1257 78.8198
 0 0.01807860 -11.6363 0.1257 78.8198
 0 0.01652360 -11.6363 0.1257 78.8198
 0 0.01591900 -11.6363 0.1257 78.8198
 0 0.02102900 -11.6363 0.1257 78.8198
 0 0.01867580 -11.6363 0.1257 78.8198
 0 0.02136530 -11.6363 0.1257 78.8198
 0 0.02011100 -11.6363 0.1257 78.8198
 0 0.01918510 -11.6363 0.1257 78.8198
 0 0.01747540 -11.6363 0.1257 78.8198
 0 0.01839170 -11.6363 0.1257 78.8198
 0 0.01788030 -11.6363 0.1257 78.8198
 0 0.01789290 -11.6363 0.1257 78.8198
 0 0.01860180 -11.6363 0.1257 78.8198
 0 0.01780860 -11.6363 0.1257 78.8198
 0 0.02118970 -11.6363 0.1257 78.8198
 0 0.01917790 -11.6363 0.1257 78.8198
 0 0.01641140 -11.6363 0.1257 78.8198
 0 0.01707230 -11.6363 0.1257 78.8198
 0 0.01850990 -11.6363 0.1257 78.8198
 0 0.01657560 -11.6363 0.1257 78.8198
 0 0.01911210 -11.6363 0.1257 78.8198
 0 0.01775460 -11.6363 0.1257 78.8198
 0 0.01894860 -11.6363 0.1257 78.8198
 0 0.01700010 -11.6363 0.1257 78.8198
 0 0.01934170 -11.6363 0.1257 78.8198
 0 0.01889690 -11.6363 0.1257 78.8198
 0 0.01947080 -11.6363 0.1257 78.8198
 0 0.01811480 -11.6363 0.1257 78.8198
 0 0.01831900 -11.6363 0.1257 78.8198
 0 0.02111630 -11.6363 0.1257 78.8198
 0 0.02281870 -11.6363 0.1257 78.8198
 0 0.02144420 -11.6363 0.1257 78.8198
 0 0.02077500 -11.6363 0.1257 78.8198
 0 0.02371180 -11.6363 0.1257 78.8198
 0 0.01986520 -11.6363 0.1257 78.8198
 0 0.02005310 -11.6363 0.1257 78.8198
 0 0.01692340 -11.6363 0.1257 78.8198
 0 0.02055190 -11.6363 0.1257 78.8198
 0 0.01782110 -11.6363 0.1257 78.8198
 0 0.01612990 -11.6363 0.1257 78.8198
 0 0.01632430 -11.6363 0.1257 78.8198
 0 0.01715110 -11.6363 0.1257 78.8198
 0 0.01714920 -11.6363 0.1257 78.8198
 0 0.01658600 -11.6363 0.1257 78.8198
 0 0.01773910 -11.6363 0.1257 78.8198
 0 0.01663520 -11.6363 0.1257 78.8198
 0 0.02104850 -11.6363 0.1257 78.8198
 0 0.01792830 -11.6363 0.1257 78.8198
 0 0.01767960 -11.6363 0.1257 78.8198
 0 0.01987950 -11.6363 0.1257 78.8198
 0 0.02089440 -11.6363 0.1257 78.8198
 0 0.01791290 -11.6363 0.1257 78.8198
 0 0.02219370 -11.6363 0.1257 78.8198
 0 0.02194300 -11.6363 0.1257 78.8198
 0 0.02353630 -11.6363 0.1257 78.8198
 0 0.02274440 -11.6363 0.1257 78.8198
 0 0.01958510 -11.6363 0.1257 78.8198
 0 0.02152730 -11.6363 0.1257 78.8198
 0 0.02073670 -11.6363 0.1257 78.8198
 0 0.01836080 -11.6363 0.1257 78.8198
 0 0.02121330 -11.6363 0.1257 78.8198
 0 0.01806330 -11.6363 0.1257 78.8198
 0 0.01951410 -11.6363 0.1257 78.8198
 0 0.01779490 -11.6363 0.1257 78.8198
 0 0.01763790 -11.6363 0.1257 78.8198
 0 0.01859580 -11.6363 0.1257 78.8198
 0 0.01744400 -11.6363 0.1257 78.8198
 0 0.01815550 -11.6363 0.1257 78.8198
 0 0.02051780 -11.6363 0.1257 78.8198
 0 0.01881430 -11.6363 0.1257 78.8198
 0 0.02110710 -11.6363 0.1257 78.8198
 0 0.02364950 -11.6363 0.1257 78.8198
 0 0.01978850 -11.6363 0.1257 78.8198
 0 0.01789690 -11.6363 0.1257 78.8198
 0 0.02023460 -11.6363 0.1257 78.8198
 0 0.01946880 -11.6363 0.1257 78.8198
 0 0.01904830 -11.6363 0.1257 78.8198
 0 0.01847160 -11.6363 0.1257 78.8198
 0 0.01906990 -11.6363 0.1257 78.8198
 0 0.01658220 -11.6363 0.1257 78.8198
 0 0.01872490 -11.6363 0.1257 78.8198
 0 0.01926510 -11.6363 0.1257 78.8198
 0 0.01903450 -11.6363 0.1257 78.8198
 0 0.01820990 -11.6363 0.1257 78.8198
 0 0.01821180 -11.6363 0.1257 78.8198
 0 0.01539770 -11.6363 0.1257 78.8198
 0 0.01681860 -11.6363 0.1257 78.8198
 0 0.01818240 -11.6363 0.1257 78.8198
 0 0.01822110 -11.6363 0.1257 78.8198
 0 0.01873810 -11.6363 0.1257 78.8198
 0 0.01585510 -11.6363 0.1257 78.8198
 0 0.01777060 -11.6363 0.1257 78.8198
 0 0.01828540 -11.6363 0.1257 78.8198
 0 0.01935680 -11.6363 0.1257 78.8198
 0 0.01860010 -11.6363 0.1257 78.8198
 0 0.01948630 -11.6363 0.1257 78.8198
 0 0.01799000 -11.6363 0.1257 78.8198
 0 0.01996160 -11.6363 0.1257 78.8198
 0 0.01877790 -11.6363 0.1257 78.8198
 0 0.01850550 -11.6363 0.1257 78.8198
 0 0.01639160 -11.6363 0.1257 78.8198
 0 0.01814000 -11.6363 0.1257 78.8198
 0 0.01650420 -11.6363 0.1257 78.8198
 0 0.01754310 -11.6363 0.1257 78.8198
 0 0.01794700 -11.6363 0.1257 78.8198
 0 0.01794870 -11.6363 0.1257 78.8198
 0 0.01877560 -11.6363 0.1257 78.8198
 0 0.01674480 -11.6363 0.1257 78.8198
 0 0.02019360 -11.6363 0.1257 78.8198
 0 0.02134510 -11.6363 0.1257 78.8198
 0 0.01802400 -11.6363 0.1257 78.8198
 0 0.01980320 -11.6363 0.1257 78.8198
 0 0.01762760 -11.6363 0.1257 78.8198
 0 0.02065230 -11.6363 0.1257 78.8198
 0 0.01724430 -11.6363 0.1257 78.8198
 0 0.01950480 -11.6363 0.1257 78.8198
 0 0.01686900 -11.6363 0.1257 78.8198
 0 0.01952300 -11.6363 0.1257 78.8198
 0 0.02203840 -11.6363 0.1257 78.8198
 0 0.01996810 -11.6363 0.1257 78.8198
 0 0.01820890 -11.6363 0.1257 78.8198
 0 0.02068560 -11.6363 0.1257 78.8198
 0 0.01771890 -11.6363 0.1257 78.8198
 0 0.01776060 -11.6363 0.1257 78.8198
 0 0.01711410 -11.6363 0.1257 78.8198
 0 0.01478470 -11.6363 0.1257 78.8198
 0 0.01772740 -11.6363 0.1257 78.8198
 0 0.01803300 -11.6363 0.1257 78.8198
 0 0.01669500 -11.6363 0.1257 78.8198
 0 0.01737650 -11.6363 0.1257 78.8198
 0 0.01881020 -11.6363 0.1257 78.8198
 0 0.01850510 -11.6363 0.1257 78.8198
 0 0.01958630 -11.6363 0.1257 78.8198
